Customer State,Review Score,Purchase Timestamp,Purchase Date,Monetary,Customer Segment,Marketing Action,Customer_ID,Order_ID,Product_ID,product_name,aisle,department,Product Category,latent_cluster
PR,5,2017-08-01 18:38:42,2017-08-01 00:00:00,472.06,Loyal Customers,Loyality programs;Cross Sell,33008,42252,8446,Utility Lighter,more household,household,more household,3.0
CE,4,2018-02-26 19:39:40,2018-02-26 00:00:00,359.95,Loyal Customers,Loyality programs;Cross Sell,84,28260,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
CE,5,2018-04-10 06:46:25,2018-04-10 00:00:00,328.14,Loyal Customers,Loyality programs;Cross Sell,11640,31702,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
PR,4,2017-09-28 10:41:33,2017-09-28 00:00:00,329.49,Loyal Customers,Loyality programs;Cross Sell,1087,34747,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SC,5,2018-04-02 22:04:57,2018-04-02 00:00:00,325.2,Loyal Customers,Loyality programs;Cross Sell,29538,35039,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,1,2018-01-23 17:07:10,2018-01-23 00:00:00,217.45,Loyal Customers,Loyality programs;Cross Sell,17050,35505,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,3,2017-06-19 09:15:45,2017-06-19 00:00:00,257.49,Loyal Customers,Loyality programs;Cross Sell,21872,37072,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2017-06-21 16:40:23,2017-06-21 00:00:00,179.45000000000005,Loyal Customers,Loyality programs;Cross Sell,513,39023,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
DF,4,2017-09-06 08:46:57,2017-09-06 00:00:00,337.86,Loyal Customers,Loyality programs;Cross Sell,9672,39590,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RJ,4,2017-09-20 15:24:58,2017-09-20 00:00:00,532.81,Loyal Customers,Loyality programs;Cross Sell,34482,46038,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SC,5,2017-10-01 20:04:21,2017-10-01 00:00:00,349.52,Loyal Customers,Loyality programs;Cross Sell,12727,48712,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RS,5,2017-09-04 14:44:43,2017-09-04 00:00:00,1517.42,Loyal Customers,Loyality programs;Cross Sell,3781,50408,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2018-01-14 18:51:21,2018-01-14 00:00:00,226.71,Loyal Customers,Loyality programs;Cross Sell,39707,53077,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
PR,3,2018-01-20 18:37:54,2018-01-20 00:00:00,364.99,Loyal Customers,Loyality programs;Cross Sell,29960,54346,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RJ,2,2017-09-19 17:47:52,2017-09-19 00:00:00,419.71,Loyal Customers,Loyality programs;Cross Sell,9855,55906,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
PR,1,2018-01-18 15:26:37,2018-01-18 00:00:00,271.73999999999995,Loyal Customers,Loyality programs;Cross Sell,44,58603,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2018-08-21 15:16:26,2018-08-21 00:00:00,166.54000000000005,Loyal Customers,Loyality programs;Cross Sell,23847,59144,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
MG,5,2017-10-08 21:38:35,2017-10-08 00:00:00,276.0,Loyal Customers,Loyality programs;Cross Sell,28567,63864,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RJ,5,2018-06-13 19:17:49,2018-06-13 00:00:00,387.81,Loyal Customers,Loyality programs;Cross Sell,7884,67314,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RS,5,2017-12-15 17:47:00,2017-12-15 00:00:00,224.97,Loyal Customers,Loyality programs;Cross Sell,761,69630,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
CE,1,2017-10-13 14:49:14,2017-10-13 00:00:00,520.22,Loyal Customers,Loyality programs;Cross Sell,32505,73865,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2017-08-09 10:22:04,2017-08-09 00:00:00,871.6999999999997,Loyal Customers,Loyality programs;Cross Sell,8047,75261,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2017-11-02 21:14:31,2017-11-02 00:00:00,272.49,Loyal Customers,Loyality programs;Cross Sell,30806,77160,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
PA,5,2017-11-23 16:22:58,2017-11-23 00:00:00,427.18,Loyal Customers,Loyality programs;Cross Sell,31726,79599,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
PR,3,2018-01-11 00:40:46,2018-01-11 00:00:00,274.44,Loyal Customers,Loyality programs;Cross Sell,25054,80433,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,3,2017-11-07 22:51:12,2017-11-07 00:00:00,322.24000000000007,Loyal Customers,Loyality programs;Cross Sell,22010,84573,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2017-10-05 01:00:37,2017-10-05 00:00:00,322.24000000000007,Loyal Customers,Loyality programs;Cross Sell,22010,88077,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RN,5,2017-11-13 16:44:42,2017-11-13 00:00:00,402.06,Loyal Customers,Loyality programs;Cross Sell,29942,85593,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
RS,5,2018-04-23 23:01:39,2018-04-23 00:00:00,180.69,Loyal Customers,Loyality programs;Cross Sell,14508,86066,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
MG,5,2018-02-18 10:17:06,2018-02-18 00:00:00,277.41,Loyal Customers,Loyality programs;Cross Sell,12471,87073,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2018-02-22 23:33:58,2018-02-22 00:00:00,417.48,Loyal Customers,Loyality programs;Cross Sell,1549,88890,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
PR,5,2017-11-11 20:39:43,2017-11-11 00:00:00,224.99,Loyal Customers,Loyality programs;Cross Sell,6656,89730,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2018-03-15 08:52:40,2018-03-15 00:00:00,248.89,Loyal Customers,Loyality programs;Cross Sell,36705,94014,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
MG,1,2018-01-17 22:34:38,2018-01-17 00:00:00,341.5499999999999,Loyal Customers,Loyality programs;Cross Sell,6180,96608,5566,Signature Twin Size Mattress,packaged vegetables fruits,produce,Signature Mattress,0.0
SP,5,2018-03-10 16:31:22,2018-03-10 00:00:00,333.23,Loyal Customers,Loyality programs;Cross Sell,697,2112,7883,Jumbo Cotton Balls,beauty,personal care,beauty,6.0
SP,5,2018-03-06 14:58:36,2018-03-06 00:00:00,333.23,Loyal Customers,Loyality programs;Cross Sell,697,57475,18538,"Salsa, Black Bean",preserved dips spreads,pantry,preserved dips spreads,6.0
SP,4,2018-03-11 16:26:09,2018-03-11 00:00:00,434.49,Loyal Customers,Loyality programs;Cross Sell,30282,5688,18538,"Salsa, Black Bean",preserved dips spreads,pantry,preserved dips spreads,4.0
SP,5,2017-11-27 18:30:36,2017-11-27 00:00:00,333.23,Loyal Customers,Loyality programs;Cross Sell,697,29150,13036,Perfumes,candy chocolate,snacks,Perfumes,6.0
MG,4,2017-11-21 10:16:47,2017-11-21 00:00:00,366.81,Loyal Customers,Loyality programs;Cross Sell,28447,71975,13036,Perfumes,candy chocolate,snacks,Perfumes,4.0
SP,5,2017-03-06 00:54:20,2017-03-06 00:00:00,333.23,Loyal Customers,Loyality programs;Cross Sell,697,62124,8325,"1,000 mg Vitamin C Effervescent Powder Drink Cranberry Each Pak single",juice nectars,beverages,juice nectars,6.0
SP,5,2018-02-23 10:02:16,2018-02-23 00:00:00,337.03,Loyal Customers,Loyality programs;Cross Sell,13706,83564,18559,Safety Swabs Cotton Products,FitSnack,other,FitSnack,4.0
RJ,4,2018-05-05 23:45:35,2018-05-05 00:00:00,278.62,Loyal Customers,Loyality programs;Cross Sell,16685,96200,18559,Safety Swabs Cotton Products,FitSnack,other,FitSnack,6.0
MG,5,2018-04-09 12:57:04,2018-04-09 00:00:00,226.2,Loyal Customers,Loyality programs;Cross Sell,2944,87099,18559,Safety Swabs Cotton Products,FitSnack,other,FitSnack,4.0
SP,4,2018-04-09 21:19:57,2018-04-09 00:00:00,317.08,Loyal Customers,Loyality programs;Cross Sell,18612,36422,18559,Safety Swabs Cotton Products,FitSnack,other,FitSnack,4.0
SP,5,2017-08-03 10:20:08,2017-08-03 00:00:00,337.03,Loyal Customers,Loyality programs;Cross Sell,13706,69001,24477,Organic Montmorency Dried Cherries,nuts seeds dried fruit,snacks,nuts seeds dried fruit,4.0
SP,5,2017-08-08 18:35:12,2017-08-08 00:00:00,459.57,Loyal Customers,Loyality programs;Cross Sell,4207,92672,24477,Organic Montmorency Dried Cherries,nuts seeds dried fruit,snacks,nuts seeds dried fruit,6.0
SP,5,2017-08-03 10:20:08,2017-08-03 00:00:00,337.03,Loyal Customers,Loyality programs;Cross Sell,13706,69001,21263,Organic Whole Grain Quinoa Flour,baking ingredients,pantry,baking ingredients,4.0
SP,1,2018-04-16 17:55:25,2018-04-16 00:00:00,251.62,Loyal Customers,Loyality programs;Cross Sell,4858,44982,21263,Organic Whole Grain Quinoa Flour,baking ingredients,pantry,baking ingredients,6.0
SP,5,2017-02-09 21:28:59,2017-02-09 00:00:00,343.61,Loyal Customers,Loyality programs;Cross Sell,26272,63602,4444,"Clotted Cream, English Luxury",cream,dairy eggs,cream,3.0
RJ,5,2017-02-24 14:45:14,2017-02-24 00:00:00,287.4000000000001,Loyal Customers,Loyality programs;Cross Sell,40736,50658,4444,"Clotted Cream, English Luxury",cream,dairy eggs,cream,4.0
PR,5,2017-09-24 19:21:57,2017-09-24 00:00:00,120.52,Loyal Customers,Loyality programs;Cross Sell,25829,58381,4444,"Clotted Cream, English Luxury",cream,dairy eggs,cream,4.0
PR,5,2017-03-30 19:48:12,2017-03-30 00:00:00,360.49,Loyal Customers,Loyality programs;Cross Sell,38174,70160,4444,"Clotted Cream, English Luxury",cream,dairy eggs,cream,4.0
SP,1,2018-05-07 18:53:22,2018-05-07 00:00:00,220.82,Loyal Customers,Loyality programs;Cross Sell,40222,78100,11030,Cayenne Cleanse Probiotic Tea,Candy Club,beverages,Candy Club,4.0
SP,3,2018-06-05 13:11:42,2018-06-05 00:00:00,317.1500000000001,Loyal Customers,Loyality programs;Cross Sell,16240,57814,16968,Ranch To Go,salad dressing toppings,pantry,salad dressing toppings,4.0
DF,5,2018-05-30 12:43:26,2018-05-30 00:00:00,276.64,Loyal Customers,Loyality programs;Cross Sell,14214,9524,16968,Ranch To Go,salad dressing toppings,pantry,salad dressing toppings,6.0
SP,4,2018-06-10 16:45:24,2018-06-10 00:00:00,159.55,Loyal Customers,Loyality programs;Cross Sell,8177,1492,16968,Ranch To Go,salad dressing toppings,pantry,salad dressing toppings,4.0
SP,3,2018-04-12 10:57:34,2018-04-12 00:00:00,335.08,Loyal Customers,Loyality programs;Cross Sell,31566,88283,16968,Ranch To Go,salad dressing toppings,pantry,salad dressing toppings,4.0
SP,5,2017-12-11 11:06:58,2017-12-11 00:00:00,225.36,Loyal Customers,Loyality programs;Cross Sell,7608,7675,22412,HE Turbo Clean Ultra Stain Release Liquid Laundry Detergent,laundry,household,laundry,0.0
SP,5,2018-01-19 20:48:47,2018-01-19 00:00:00,179.71,Loyal Customers,Loyality programs;Cross Sell,8331,12579,22412,HE Turbo Clean Ultra Stain Release Liquid Laundry Detergent,laundry,household,laundry,4.0
AL,4,2018-01-24 13:46:31,2018-01-24 00:00:00,391.33,Loyal Customers,Loyality programs;Cross Sell,5565,25009,22412,HE Turbo Clean Ultra Stain Release Liquid Laundry Detergent,laundry,household,laundry,4.0
SC,5,2018-03-26 15:03:39,2018-03-26 00:00:00,251.72,Loyal Customers,Loyality programs;Cross Sell,19866,54592,22412,HE Turbo Clean Ultra Stain Release Liquid Laundry Detergent,laundry,household,laundry,4.0
MG,1,2018-03-16 19:19:49,2018-03-16 00:00:00,234.31,Loyal Customers,Loyality programs;Cross Sell,34069,66856,22412,HE Turbo Clean Ultra Stain Release Liquid Laundry Detergent,laundry,household,laundry,4.0
MG,5,2017-03-13 19:10:13,2017-03-13 00:00:00,728.3599999999999,Loyal Customers,Loyality programs;Cross Sell,2148,20687,7006,Original Alcohol Free Witch Hazel With Aloe Vera,skin care,personal care,skin care,1.0
SP,5,2018-02-23 01:23:42,2018-02-23 00:00:00,438.04000000000013,Loyal Customers,Loyality programs;Cross Sell,3223,72395,7006,Original Alcohol Free Witch Hazel With Aloe Vera,skin care,personal care,skin care,4.0
RJ,5,2017-07-04 19:37:38,2017-07-04 00:00:00,285.86,Loyal Customers,Loyality programs;Cross Sell,8291,54663,7006,Original Alcohol Free Witch Hazel With Aloe Vera,skin care,personal care,skin care,6.0
RJ,5,2017-09-10 20:15:46,2017-09-10 00:00:00,363.70000000000016,Loyal Customers,Loyality programs;Cross Sell,36679,11517,7006,Original Alcohol Free Witch Hazel With Aloe Vera,skin care,personal care,skin care,4.0
RJ,5,2017-08-14 15:19:06,2017-08-14 00:00:00,335.29,Loyal Customers,Loyality programs;Cross Sell,33597,53933,7006,Original Alcohol Free Witch Hazel With Aloe Vera,skin care,personal care,skin care,6.0
BA,5,2018-05-31 22:54:21,2018-05-31 00:00:00,362.64,Loyal Customers,Loyality programs;Cross Sell,13249,81807,12668,Black Cherry Soda,soft drinks,beverages,soft drinks,4.0
SP,5,2018-06-27 11:39:12,2018-06-27 00:00:00,438.42,Loyal Customers,Loyality programs;Cross Sell,176,88508,15250,Good Buddy Rawhide Pressed Bone,dog food care,pets,dog food care,4.0
MG,5,2017-03-28 09:09:37,2017-03-28 00:00:00,294.86999999999995,Loyal Customers,Loyality programs;Cross Sell,330,28456,6502,Mediterranean Lavender Scent Fabric Refresher Spray,laundry,household,laundry,3.0
PE,5,2017-06-16 08:51:44,2017-06-16 00:00:00,411.6,Loyal Customers,Loyality programs;Cross Sell,28706,28264,6502,Mediterranean Lavender Scent Fabric Refresher Spray,laundry,household,laundry,4.0
SP,5,2018-04-18 19:17:18,2018-04-18 00:00:00,198.0,Loyal Customers,Loyality programs;Cross Sell,21589,5634,28443,"Almond Butter, Raw, Organic",spreads,pantry,spreads,5.0
SP,4,2018-03-11 00:31:21,2018-03-11 00:00:00,253.11,Loyal Customers,Loyality programs;Cross Sell,10680,45493,28443,"Almond Butter, Raw, Organic",spreads,pantry,spreads,4.0
SP,3,2018-03-25 15:50:23,2018-03-25 00:00:00,407.43,Loyal Customers,Loyality programs;Cross Sell,31316,57155,28443,"Almond Butter, Raw, Organic",spreads,pantry,spreads,2.0
SP,4,2017-12-02 17:26:05,2017-12-02 00:00:00,198.0,Loyal Customers,Loyality programs;Cross Sell,21589,90224,25338,Organic 12 Grain Bread,bread,bakery,bread,5.0
SP,5,2018-04-26 09:10:07,2018-04-26 00:00:00,198.0,Loyal Customers,Loyality programs;Cross Sell,21589,18896,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
DF,2,2017-11-28 21:50:11,2017-11-28 00:00:00,444.66,Loyal Customers,Loyality programs;Cross Sell,33509,31062,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
CE,5,2018-05-02 19:51:26,2018-05-02 00:00:00,257.70000000000005,Loyal Customers,Loyality programs;Cross Sell,12500,52701,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
CE,5,2018-04-30 18:56:11,2018-04-30 00:00:00,262.33000000000004,Loyal Customers,Loyality programs;Cross Sell,25057,56564,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2018-05-08 07:25:45,2018-05-08 00:00:00,184.6,Loyal Customers,Loyality programs;Cross Sell,17939,50095,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
PR,3,2018-03-23 10:22:33,2018-03-23 00:00:00,348.53000000000014,Loyal Customers,Loyality programs;Cross Sell,7254,76769,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,5,2018-04-21 13:07:41,2018-04-21 00:00:00,301.63,Loyal Customers,Loyality programs;Cross Sell,14445,2784,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
MG,5,2018-05-04 11:19:02,2018-05-04 00:00:00,252.64,Loyal Customers,Loyality programs;Cross Sell,26748,74735,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RS,5,2018-02-26 23:33:36,2018-02-26 00:00:00,357.71,Loyal Customers,Loyality programs;Cross Sell,10703,19947,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,2,2018-05-09 09:59:33,2018-05-09 00:00:00,339.01,Loyal Customers,Loyality programs;Cross Sell,26986,44827,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
BA,4,2018-05-03 22:56:36,2018-05-03 00:00:00,258.59000000000003,Loyal Customers,Loyality programs;Cross Sell,27883,2334,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
CE,5,2017-09-24 12:37:01,2017-09-24 00:00:00,279.99,Loyal Customers,Loyality programs;Cross Sell,29923,13272,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2018-04-26 09:05:30,2018-04-26 00:00:00,274.7,Loyal Customers,Loyality programs;Cross Sell,38103,84305,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2017-06-27 11:18:43,2017-06-27 00:00:00,357.4,Loyal Customers,Loyality programs;Cross Sell,8226,95217,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
PE,1,2018-04-25 22:13:26,2018-04-25 00:00:00,427.98,Loyal Customers,Loyality programs;Cross Sell,32100,10742,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RS,5,2017-08-28 01:27:10,2017-08-28 00:00:00,692.81,Loyal Customers,Loyality programs;Cross Sell,36279,46330,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,5,2018-04-20 18:41:27,2018-04-20 00:00:00,427.75,Loyal Customers,Loyality programs;Cross Sell,31191,35092,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
DF,2,2017-08-06 13:35:27,2017-08-06 00:00:00,369.45000000000016,Loyal Customers,Loyality programs;Cross Sell,25864,57513,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2018-05-08 20:00:17,2018-05-08 00:00:00,238.39,Loyal Customers,Loyality programs;Cross Sell,19036,20511,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,4,2018-05-04 19:23:32,2018-05-04 00:00:00,335.51,Loyal Customers,Loyality programs;Cross Sell,29628,54484,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2018-05-05 12:27:18,2018-05-05 00:00:00,221.87,Loyal Customers,Loyality programs;Cross Sell,31841,40331,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,4,2017-09-23 18:15:44,2017-09-23 00:00:00,337.23,Loyal Customers,Loyality programs;Cross Sell,21955,46592,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2018-07-28 10:11:59,2018-07-28 00:00:00,196.56,Loyal Customers,Loyality programs;Cross Sell,16460,69889,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,4,2018-05-09 16:14:20,2018-05-09 00:00:00,289.38,Loyal Customers,Loyality programs;Cross Sell,39312,82190,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,5,2018-05-01 18:54:48,2018-05-01 00:00:00,358.72,Loyal Customers,Loyality programs;Cross Sell,24562,28008,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,3,2017-11-29 12:07:47,2017-11-29 00:00:00,323.11,Loyal Customers,Loyality programs;Cross Sell,2677,19635,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
GO,4,2018-07-03 15:33:00,2018-07-03 00:00:00,320.21,Loyal Customers,Loyality programs;Cross Sell,22714,22376,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,5,2018-04-24 08:38:53,2018-04-24 00:00:00,269.76,Loyal Customers,Loyality programs;Cross Sell,78,63469,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
BA,5,2018-05-01 21:34:52,2018-05-01 00:00:00,278.05,Loyal Customers,Loyality programs;Cross Sell,904,55778,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
GO,4,2018-04-17 23:20:44,2018-04-17 00:00:00,429.22,Loyal Customers,Loyality programs;Cross Sell,3475,17746,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SP,5,2018-04-22 21:27:22,2018-04-22 00:00:00,310.65,Loyal Customers,Loyality programs;Cross Sell,10601,59120,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
SC,5,2018-04-23 11:46:49,2018-04-23 00:00:00,422.16,Loyal Customers,Loyality programs;Cross Sell,21524,59496,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
RJ,5,2017-09-12 11:25:44,2017-09-12 00:00:00,404.34,Loyal Customers,Loyality programs;Cross Sell,19103,70558,10630,Columbus Applewood Ham 6 oz Shingle,lunch meat,deli,lunch meat,5.0
