,tsne-2d-one,tsne-2d-two,cluster
2775,1.3809247,-14.351454,3.0
2776,-19.137169,15.108272,5.0
2777,-14.333778,-3.7665086,1.0
2778,-12.305679,4.6832237,9.0
2779,-1.820102,11.449273,2.0
2780,5.7545023,16.192944,7.0
2781,15.188009,18.08484,7.0
2782,9.974889,-4.620957,4.0
2783,9.43621,-2.9531896,4.0
2784,-12.352361,6.725419,9.0
2785,-19.959824,-9.862052,1.0
2786,11.542274,-5.1080437,4.0
2787,6.8432946,-18.800116,11.0
2788,5.6925607,-22.897898,11.0
2789,16.34222,11.1496935,4.0
2790,8.54832,-23.242115,11.0
2791,4.8861704,0.36166725,4.0
2792,-12.408611,-0.37260425,1.0
2793,7.4367766,17.558432,7.0
2794,-20.201853,12.058082,5.0
2795,-6.3738337,5.7770576,6.0
2796,6.163528,18.312454,7.0
2797,-3.071149,11.515438,2.0
2798,-4.9478793,-21.052103,8.0
2799,-5.8678665,-20.079885,8.0
2800,-11.909268,-4.2230053,1.0
2801,-0.07464432,-6.3331985,3.0
2802,6.2606773,-11.393868,3.0
2803,-2.1120365,1.3364862,3.0
2804,-0.35832617,-4.959166,3.0
2805,15.177203,-12.850452,3.0
2806,-10.106469,-19.136856,8.0
2807,2.2266266,-22.772772,11.0
2808,19.562735,2.0248375,0.0
2809,5.950207,17.730654,7.0
2810,11.061172,-2.3550255,4.0
2811,-4.2965994,-20.443718,8.0
2812,-3.5163367,6.8630996,6.0
2813,15.54197,11.853876,7.0
2814,5.6647515,14.316192,7.0
2815,19.89304,3.638786,0.0
2816,9.012827,-3.9540918,4.0
2817,9.731071,0.947617,4.0
2818,-1.1249228,10.295429,2.0
2819,9.532562,0.25565517,4.0
2820,6.884625,-5.571241,4.0
2821,-2.6708872,4.8218,6.0
2822,13.862993,-0.47099718,4.0
2823,3.547568,-25.325907,11.0
2824,0.6510952,-22.711893,11.0
2825,2.6090572,3.4010298,4.0
2826,7.4028955,-2.0732532,4.0
2827,-0.9608283,29.186039,10.0
2828,-15.3990755,-5.9157686,1.0
2829,-18.882301,12.499563,5.0
2830,21.017038,-6.5229297,0.0
2831,-4.89492,-14.905447,8.0
2832,15.141997,5.0336866,3.0
2833,-7.5321665,-17.550142,8.0
2834,7.191508,15.497582,7.0
2835,-15.481993,23.61079,9.0
2836,-9.783406,-4.762052,1.0
2837,8.555358,2.956923,4.0
2838,3.3844554,-21.280188,11.0
2839,0.86851126,-6.4962974,3.0
2840,18.025053,3.3507376,0.0
2841,2.0473266,1.4932013,4.0
2842,-12.972531,23.797783,9.0
2843,23.582195,-0.19059262,0.0
2844,-17.688965,14.325719,5.0
2845,-18.16547,-5.172633,1.0
2846,11.771343,1.5961097,4.0
2847,0.8111075,31.016352,10.0
2848,2.6469665,-23.5145,11.0
2849,-14.1290655,-11.049313,1.0
2850,-1.8061055,2.6477835,0.0
2851,2.8428535,-7.6994443,3.0
2852,6.9306903,-0.8613206,4.0
2853,4.8281655,1.3442049,4.0
2854,-11.588323,7.1726813,9.0
2855,11.938963,0.3509941,4.0
2856,-1.3994682,13.0824795,2.0
2857,-14.694847,13.003948,5.0
2858,6.553893,14.760076,7.0
2859,-14.449091,-5.9751596,1.0
2860,8.806848,0.7334367,4.0
2861,0.36513835,-6.9704885,3.0
2862,-1.209521,28.827562,10.0
2863,15.775209,11.393215,4.0
2864,-19.529228,12.911564,5.0
2865,7.695776,-0.04864834,4.0
2866,7.1163945,-28.714916,11.0
2867,-8.252477,0.8804597,9.0
2868,-15.6323595,13.0257225,5.0
2869,6.1853967,6.583523,4.0
2870,-9.8075075,-12.653456,3.0
2871,22.505688,-2.4011903,0.0
2872,6.3971806,13.155541,7.0
2873,-9.387585,-4.6866074,1.0
2874,4.9443564,-0.2329725,4.0
2875,6.0885277,-16.929707,3.0
2876,22.172842,-1.6598762,0.0
2877,1.1409266,29.355288,10.0
2878,-5.278902,-11.292257,0.0
2879,19.609303,-1.8700247,0.0
2880,19.218271,-3.141853,0.0
2881,-10.340357,3.461636,9.0
2882,18.898832,-0.79313165,0.0
2883,4.5579004,-24.159039,11.0
2884,15.003334,17.787283,7.0
2885,-6.2238054,-12.440946,3.0
2886,0.7062868,29.569628,10.0
2887,-7.1564593,-12.089782,3.0
2888,5.581261,-3.4877398,4.0
2889,5.625153,-20.76946,11.0
2890,5.1018076,-0.13494362,4.0
2891,9.462546,-3.1863608,4.0
2892,4.259989,3.382249,4.0
2893,-5.474862,-16.804417,8.0
2894,-13.731276,-2.7862089,1.0
2895,5.655288,-18.944937,11.0
2896,6.586105,-20.379951,11.0
2897,-17.390125,10.438726,5.0
2898,-5.5984087,-23.002863,8.0
2899,-18.689394,-11.230875,1.0
2900,-2.352881,10.488014,2.0
2901,-9.098297,0.01710149,1.0
2902,14.387955,-12.103083,3.0
2903,8.268528,16.918257,7.0
2904,7.060558,-10.050538,3.0
2905,1.1017368,1.715854,4.0
2906,7.052087,-24.838627,11.0
2907,16.005167,16.76901,7.0
2908,-16.214275,1.9417878,3.0
2909,5.4431047,3.5850065,4.0
2910,6.225255,14.048399,7.0
2911,-9.631467,5.602266,9.0
2912,5.4307833,-26.22264,11.0
2913,2.0944936,-27.104546,11.0
2914,-2.686213,-18.90304,8.0
2915,4.0273533,0.08887711,4.0
2916,-4.549936,2.3006485,8.0
2917,-9.274583,-19.78055,8.0
2918,-0.096801445,13.067156,2.0
2919,-11.342737,-5.338359,1.0
2920,14.531472,-3.10445,4.0
2921,-5.9678473,-20.764471,8.0
2922,0.35322407,28.132442,10.0
2923,11.470059,6.066366,4.0
2924,-12.917955,-2.6313405,1.0
2925,10.11143,-2.959188,4.0
2926,-8.582273,-21.934351,8.0
2927,1.6993446,-0.18128777,4.0
2928,1.0637838,-6.644436,3.0
2929,20.46874,2.2603195,0.0
2930,-6.2424974,-19.79011,8.0
2931,-8.373999,6.7084703,9.0
2932,11.078797,-21.08727,11.0
2933,-9.226644,14.640049,6.0
2934,16.842136,11.633742,4.0
2935,4.7361865,-12.714824,3.0
2936,-12.574738,10.382102,5.0
2937,-5.79801,8.215601,7.0
2938,-14.260388,24.68622,9.0
2939,9.460875,17.177458,7.0
2940,21.460775,-3.9269218,0.0
2941,4.6106567,-2.588243,4.0
2942,6.1018205,-5.2905006,4.0
2943,-19.728062,12.47804,5.0
2944,-1.8121289,12.815917,2.0
2945,20.702604,-1.4756289,0.0
2946,-15.329454,19.99434,9.0
2947,-2.2441216,-13.452825,1.0
2948,-7.4721665,-18.411045,8.0
2949,-16.364153,22.122147,9.0
2950,-14.5504055,10.068534,5.0
2951,7.885924,18.066525,7.0
2952,-17.898584,12.907145,5.0
2953,-6.0358253,-19.514254,8.0
2954,-16.860825,10.916458,5.0
2955,-15.340406,14.4192705,5.0
2956,1.7879838,4.5079064,4.0
2957,6.937319,18.972475,7.0
2958,23.738894,-2.688886,0.0
2959,-7.393279,-17.10209,8.0
2960,-16.474571,21.230066,9.0
2961,-2.6421692,-4.570926,3.0
2962,-6.882487,9.952081,2.0
2963,0.8101992,30.708406,10.0
2964,-6.9104047,-20.394789,8.0
2965,21.506138,-2.2688062,0.0
2966,-14.300486,23.605423,9.0
2967,-12.217769,23.334394,9.0
2968,9.059856,3.1474268,4.0
2969,-0.85380876,-20.43527,8.0
2970,-19.510717,12.685909,5.0
2971,-4.483361,22.205414,6.0
2972,-5.1503196,-18.366266,8.0
2973,-6.508346,11.449906,6.0
2974,0.07341235,31.476938,10.0
2975,-7.430039,-11.296045,3.0
2976,-5.3667107,-20.374998,8.0
2977,-13.928239,-13.144833,1.0
2978,2.371112,-11.900877,3.0
2979,25.572084,2.5043066,0.0
2980,-2.6839557,4.219233,7.0
2981,-17.856655,12.094229,5.0
2982,-15.756542,-13.566127,1.0
2983,11.757337,0.74967337,4.0
2984,9.153217,-7.9060135,4.0
2985,7.3220944,-23.864985,11.0
2986,6.7432127,-0.9722933,4.0
2987,-6.7928743,-18.72376,8.0
2988,-0.4977625,10.053448,2.0
2989,-9.828284,-7.0793133,1.0
2990,2.6695194,14.97987,7.0
2991,-18.979727,7.256005,6.0
2992,1.555866,-5.4673557,4.0
2993,20.944916,0.44206172,0.0
2994,15.73167,-10.246803,3.0
2995,-7.1260962,9.744399,7.0
2996,-20.587215,13.692174,5.0
2997,-12.932729,0.7628585,9.0
2998,10.594433,-15.698206,3.0
2999,-12.6985235,-3.6737761,1.0
3000,-2.1862555,14.921869,2.0
3001,24.884623,-1.8558558,0.0
3002,-15.997977,-9.084179,1.0
3003,-11.155876,-5.6861844,1.0
3004,-3.923735,19.672922,6.0
3005,-1.5758482,11.440161,2.0
3006,-7.730945,-22.735615,8.0
3007,-8.474149,16.056223,6.0
3008,6.9916143,-6.6417155,4.0
3009,2.8407304,-13.787149,3.0
3010,4.4905133,-12.826404,3.0
3011,12.958555,-0.35931456,4.0
3012,18.954948,0.6113039,0.0
3013,4.3253903,-2.8174992,4.0
3014,21.005913,-4.416946,0.0
3015,0.31538028,11.400006,2.0
3016,1.2905953,-5.9336934,0.0
3017,3.8698454,-24.594414,11.0
3018,0.64468026,-2.4123335,4.0
3019,-10.661026,10.415742,6.0
3020,6.1633635,15.5469265,7.0
3021,10.13538,-15.358144,3.0
3022,-12.714643,20.632723,9.0
3023,15.454417,6.282623,0.0
3024,-13.70053,-0.7361706,1.0
3025,1.0987716,-1.7705967,4.0
3026,-14.4024935,12.570737,5.0
3027,5.5523243,-23.233591,11.0
3028,18.162573,0.31313175,0.0
3029,5.550875,-19.397913,11.0
3030,16.32183,11.553811,4.0
3031,-11.139618,-1.8219733,1.0
3032,6.4929953,-4.3386765,4.0
3033,9.827869,-15.065417,3.0
3034,5.721309,6.968693,4.0
3035,3.591932,16.470625,7.0
3036,6.337037,-4.928421,4.0
3037,15.450709,-11.13529,3.0
3038,15.196623,-12.04058,3.0
3039,16.78126,-12.525456,3.0
3040,-8.993294,-8.5190325,1.0
3041,-7.059717,15.922282,6.0
3042,5.8021116,-21.778988,11.0
3043,12.430356,-1.1102207,4.0
3044,3.788473,-13.429562,3.0
3045,-0.0002627332,10.230335,2.0
3046,10.850009,-2.136413,4.0
3047,-20.555006,12.279286,5.0
3048,6.421577,14.069047,7.0
3049,-4.4495063,-13.502356,8.0
3050,4.269185,-1.7522559,4.0
3051,23.98635,-0.41575778,0.0
3052,-10.959513,-1.8866909,1.0
3053,-1.0476233,30.483438,10.0
3054,10.980598,4.898085,4.0
3055,6.4571586,3.8010721,4.0
3056,3.3599188,-0.20119959,4.0
3057,5.9609327,-26.296288,11.0
3058,9.229091,-6.6679325,4.0
3059,-15.427649,13.523824,5.0
3060,0.45315167,30.745386,10.0
3061,-3.0099664,10.712668,2.0
3062,6.105171,19.083296,7.0
3063,-6.2126985,21.921684,6.0
3064,-3.639688,-7.8022923,3.0
3065,1.3503907,15.559708,7.0
3066,7.3218927,-19.335762,11.0
3067,-5.896406,21.972084,6.0
3068,-8.117861,6.495006,9.0
3069,2.0679572,-7.090946,3.0
3070,-20.675882,13.557512,5.0
3071,-8.06364,-16.422735,1.0
3072,11.284822,4.4764566,4.0
3073,-12.581577,19.875349,9.0
3074,-15.184424,21.360355,9.0
3075,4.900696,-21.243101,11.0
3076,-8.3121805,6.8362994,9.0
3077,-3.902924,-17.170086,8.0
3078,-14.370849,13.24495,5.0
3079,0.9555175,-8.913732,3.0
3080,-9.535524,15.054006,6.0
3081,1.5604875,-12.711592,3.0
3082,14.979802,1.2707179,4.0
3083,-5.2270083,9.624423,0.0
3084,-6.6283755,7.349357,5.0
3085,23.36997,1.1490215,0.0
3086,-5.4413958,-4.6618958,3.0
3087,0.79075736,29.896933,10.0
3088,17.957767,0.026397906,0.0
3089,3.0947454,-11.727467,3.0
3090,23.822758,0.17791209,0.0
3091,0.2742423,2.8255944,4.0
3092,-17.363237,-1.8561734,1.0
3093,-7.447362,-21.58608,8.0
3094,16.074156,10.991102,4.0
3095,4.2473354,15.257704,7.0
3096,-11.819298,7.9069576,9.0
3097,-18.609556,13.106389,5.0
3098,11.8149805,5.4554386,4.0
3099,-5.785229,-17.937016,8.0
3100,11.667316,6.008955,4.0
3101,13.778541,-3.2666576,4.0
3102,4.7352743,-24.048695,11.0
3103,20.217838,-0.9411453,0.0
3104,8.343711,16.242502,7.0
3105,8.147298,-7.2185016,4.0
3106,2.1436126,-21.889103,11.0
3107,-12.178655,-5.356938,1.0
3108,6.4931498,-1.8568605,4.0
3109,4.3514295,12.997157,7.0
3110,6.630573,-20.128927,11.0
3111,23.453432,1.2884206,0.0
3112,5.5306892,3.610055,4.0
3113,-17.082726,14.567605,5.0
3114,15.260785,-11.937744,3.0
3115,11.113566,-15.450616,3.0
3116,21.947178,-2.4191377,0.0
3117,6.138084,-24.750813,11.0
3118,9.154161,17.872084,7.0
3119,-6.641103,-16.448883,8.0
3120,-6.335393,20.912447,6.0
3121,7.3435125,3.0302525,4.0
3122,-8.922102,8.353915,9.0
3123,1.8260043,4.4944587,4.0
3124,9.545152,-2.2860472,4.0
3125,7.6916127,18.99362,7.0
3126,0.5914832,-20.044836,11.0
3127,-6.1844497,5.7809467,8.0
3128,1.0776453,-7.065787,3.0
3129,24.129738,-2.0382843,0.0
3130,12.139759,-3.2753396,4.0
3131,-17.044968,13.059206,5.0
3132,-20.472027,-9.771939,1.0
3133,-1.6237019,2.671902,4.0
3134,-13.499435,7.2475777,9.0
3135,12.938743,-2.2310636,4.0
3136,-8.030893,12.652516,6.0
3137,9.916869,0.3160424,4.0
3138,-3.685176,-4.045134,3.0
3139,3.046427,-21.735138,11.0
3140,-9.672176,-20.777672,8.0
3141,6.0958467,-23.959917,11.0
3142,7.9302707,-18.08799,3.0
3143,9.219555,-5.5874457,4.0
3144,1.4181894,22.291473,2.0
3145,3.5362074,1.5779154,4.0
3146,16.307188,11.549762,4.0
3147,-17.059757,-9.340245,1.0
3148,-4.9025,-19.912897,8.0
3149,0.77597547,29.726072,10.0
3150,-8.531234,-12.613924,3.0
3151,-17.022846,-8.384467,1.0
3152,4.2570596,1.0050886,4.0
3153,3.2558618,1.8528752,4.0
3154,-12.977012,20.51424,9.0
3155,0.17518939,-5.7926702,0.0
3156,15.908937,18.3772,7.0
3157,-5.0873957,20.035208,6.0
3158,-20.215094,6.304829,6.0
3159,-5.641859,-6.4481688,0.0
3160,-7.3676825,-6.857053,1.0
3161,4.151861,-27.590553,11.0
3162,3.4101167,-2.793703,4.0
3163,-17.392584,10.708102,5.0
3164,-0.046570122,30.707811,10.0
3165,11.735588,-1.1896391,4.0
3166,0.12685603,-7.3545895,3.0
3167,-16.74231,-2.6869586,1.0
3168,-14.551022,23.90154,9.0
3169,5.939963,-12.994157,3.0
3170,-7.543237,-13.073823,3.0
3171,6.1763086,13.434612,7.0
3172,-0.2906685,-0.07317083,4.0
3173,-8.6769495,-13.139284,3.0
3174,-6.844503,-22.717203,8.0
3175,19.677694,0.6400949,0.0
3176,7.941764,-9.759329,11.0
3177,-7.7586555,-23.210888,8.0
3178,-3.3767493,7.392427,7.0
3179,-15.103813,-10.177167,1.0
3180,7.3975472,3.3254929,4.0
3181,5.6607556,13.177448,7.0
3182,-1.6617211,-5.2296863,3.0
3183,20.162947,-0.05360494,0.0
3184,-12.873838,4.311624,9.0
3185,-11.405366,-6.6289887,1.0
3186,7.281247,7.5057936,4.0
3187,-7.086723,20.39468,6.0
3188,0.2723189,2.1290421,4.0
3189,-1.0355827,-6.609272,3.0
3190,-3.921756,-21.966446,8.0
3191,-10.447027,-4.9261413,1.0
3192,12.182872,10.273382,3.0
3193,5.0159006,2.305943,4.0
3194,6.958255,13.769825,7.0
3195,10.616864,2.2616508,4.0
3196,21.807987,0.64296865,0.0
3197,4.221031,-26.57366,11.0
3198,-12.987205,-2.0580394,1.0
3199,-9.218632,-5.7825174,1.0
3200,7.2654996,-0.80561566,4.0
3201,5.0289907,-21.029663,11.0
3202,-3.201895,13.051503,2.0
3203,8.498608,-25.690142,11.0
3204,-11.716236,3.213376,9.0
3205,-13.365731,6.468091,9.0
3206,8.28468,-26.573477,11.0
3207,-18.25352,5.2200027,6.0
3208,9.796115,-3.7246294,4.0
3209,2.1898165,6.4459953,4.0
3210,4.1989746,-12.804464,3.0
3211,2.8746006,-21.029264,11.0
3212,7.1856365,-27.03856,11.0
3213,5.8994303,7.884424,4.0
3214,-3.5592167,10.961684,2.0
3215,19.744148,5.298244,0.0
3216,5.432959,-1.4516664,4.0
3217,6.71795,-4.6220455,4.0
3218,22.168095,-5.2801867,0.0
3219,5.6752295,20.179152,7.0
3220,8.565182,-15.106779,3.0
3221,6.0918055,12.893941,7.0
3222,-19.406708,7.2981434,6.0
3223,-12.01277,5.468793,9.0
3224,-13.769591,22.020937,9.0
3225,-8.329262,3.4772828,4.0
3226,1.2681832,29.997162,10.0
3227,6.6657996,14.346709,7.0
3228,-1.21153,-17.019636,8.0
3229,-18.310095,11.2311,5.0
3230,0.26281762,10.175153,2.0
3231,21.21641,-3.036881,0.0
3232,4.5401497,21.209764,7.0
3233,3.4465976,-11.711002,3.0
3234,1.1508753,30.328314,10.0
3235,-4.372145,11.55327,2.0
3236,-11.4026785,-2.2156749,1.0
3237,-2.472587,20.758045,6.0
3238,2.2048879,-20.296793,11.0
3239,8.675333,20.026846,7.0
3240,-6.928632,-12.393926,3.0
3241,8.109426,-16.329824,3.0
3242,11.430874,-0.42502874,4.0
3243,-16.623896,12.276113,5.0
3244,9.704833,6.9525685,4.0
3245,-7.085388,20.087723,6.0
3246,-0.59628,-1.2351316,4.0
3247,9.773976,-17.16554,3.0
3248,-2.3677716,13.489378,2.0
3249,3.046078,23.220104,7.0
3250,-5.295953,-16.426233,8.0
3251,-0.5981505,12.4417095,2.0
3252,-0.72786343,19.96711,9.0
3253,1.0141851,30.48257,10.0
3254,4.73721,-12.158484,3.0
3255,2.6218076,-13.292937,3.0
3256,4.872406,-24.042486,11.0
3257,-5.5738554,-16.203312,8.0
3258,-16.590784,23.193916,9.0
3259,8.235795,2.427304,4.0
3260,-16.010952,23.16732,9.0
3261,-11.469008,-5.6564236,1.0
3262,1.2537651,-20.705135,11.0
3263,8.182096,-24.399912,11.0
3264,6.255647,-2.370324,4.0
3265,-12.695407,20.68864,9.0
3266,-12.595456,3.1583762,9.0
3267,9.991575,-13.224555,3.0
3268,0.059389956,-7.4364724,3.0
3269,-4.969579,12.843741,2.0
3270,6.4635735,17.642483,7.0
3271,0.45902532,1.1183789,4.0
3272,-7.804411,8.278487,9.0
3273,11.945208,-4.8958426,4.0
3274,-8.222592,-1.3554374,1.0
3275,-10.055824,15.316043,6.0
3276,3.9535286,15.793455,7.0
3277,22.672604,0.21402082,0.0
3278,12.803249,5.488841,4.0
3279,-6.5246887,12.869385,6.0
3280,22.914886,0.7589484,0.0
3281,-2.3875246,9.443482,2.0
3282,-12.4433975,19.500212,9.0
3283,21.469515,-1.2211426,0.0
3284,-5.4285035,1.9665562,1.0
3285,-1.9958715,-11.177715,3.0
3286,-6.562657,20.848927,6.0
3287,-13.731878,-4.2729077,1.0
3288,20.62875,3.7132163,0.0
3289,0.18254514,-7.282348,0.0
3290,-8.072536,5.0261784,9.0
3291,5.633264,-15.136981,8.0
3292,-10.154854,-6.4161677,1.0
3293,-10.02774,-7.1046405,1.0
3294,-19.058386,13.873267,5.0
3295,-8.86772,17.072803,6.0
3296,-5.680875,-20.073503,8.0
3297,4.304311,-3.0146353,4.0
3298,6.302672,-26.025194,11.0
3299,1.4543093,-12.801876,3.0
3300,20.572828,-4.8594446,0.0
3301,3.5795355,0.7145244,4.0
3302,4.366922,8.669749,4.0
3303,-7.6360917,21.292742,6.0
3304,20.252104,3.2969148,0.0
3305,11.539783,-3.8876932,4.0
3306,-19.78493,8.048532,6.0
3307,3.999643,-13.079035,3.0
3308,3.038544,22.337387,7.0
3309,-16.926262,-9.197989,1.0
3310,-9.575184,-6.184486,1.0
3311,-16.581423,13.500056,5.0
3312,19.340118,1.9048133,0.0
3313,-10.83366,-4.2062197,1.0
3314,-14.919969,22.42469,9.0
3315,16.307623,11.302711,9.0
3316,-8.762165,4.2372093,9.0
3317,-19.121576,-11.079723,1.0
3318,-11.870055,-15.251915,11.0
3319,-5.1040597,-22.331276,8.0
3320,5.6666307,5.585334,4.0
3321,20.775892,-4.6990433,0.0
3322,10.734352,7.4248996,4.0
3323,22.441599,-3.4405627,0.0
3324,-2.495595,4.85101,7.0
3325,6.1919274,14.204011,7.0
3326,6.4824038,-1.6228288,4.0
3327,-7.4793496,0.17331263,1.0
3328,-0.37388974,-24.202707,11.0
3329,7.015319,2.6974108,4.0
3330,0.14864251,28.350336,10.0
3331,-19.58419,11.198534,5.0
3332,24.358837,-3.2832046,0.0
3333,-0.5267248,2.2445345,4.0
3334,-19.159222,5.6258187,6.0
3335,-14.066684,-5.610561,1.0
3336,-0.42143682,-7.123448,0.0
3337,-1.967052,-11.106057,1.0
3338,-8.0946045,10.632145,9.0
3339,4.2940817,15.3684635,7.0
3340,1.2531127,16.33538,7.0
3341,0.52475125,10.267363,2.0
3342,-10.528529,7.643843,9.0
3343,-14.729267,-8.868878,1.0
3344,-5.9270487,-4.753075,6.0
3345,7.64264,16.778587,7.0
3346,-6.435869,2.5923703,1.0
3347,-6.276015,-4.668153,11.0
3348,-4.4020677,18.998386,6.0
3349,-4.479803,20.696062,6.0
3350,2.5861194,-24.649542,11.0
3351,17.996546,0.5543135,0.0
3352,0.5132681,11.164563,2.0
3353,6.994956,-24.024448,11.0
3354,9.553465,18.443876,7.0
3355,6.417284,20.52316,7.0
3356,10.629404,-4.8103905,4.0
3357,1.279273,-6.312821,3.0
3358,-18.713818,14.346192,5.0
3359,-12.314859,20.671143,9.0
3360,1.3767587,23.06438,7.0
3361,-18.991394,12.530344,5.0
3362,22.29499,-3.430538,0.0
3363,16.853184,-10.567987,3.0
3364,5.13961,-14.198015,3.0
3365,-16.265467,-4.8189907,1.0
3366,3.8184695,-19.719814,11.0
3367,0.17351344,28.121529,10.0
3368,10.616667,-6.363472,4.0
3369,6.4895115,5.500251,4.0
3370,8.849939,6.8098907,4.0
3371,-17.171572,12.0690775,5.0
3372,-9.741172,5.340092,9.0
3373,-0.8656662,10.428429,2.0
3374,0.2878055,-2.5463266,4.0
3375,-5.8867555,14.016239,6.0
3376,-13.047452,-4.7445965,1.0
3377,-5.5052958,1.6109277,1.0
3378,3.155303,16.171005,7.0
3379,15.502496,18.242912,7.0
3380,9.848755,-6.3833704,4.0
3381,1.7804369,3.7673173,4.0
3382,-14.21307,-4.632694,1.0
3383,-8.607893,-2.9285543,1.0
3384,19.371191,-4.555394,0.0
3385,-10.854111,4.5221233,0.0
3386,20.243223,0.21902005,0.0
3387,-9.730741,3.700905,9.0
3388,-7.546421,-1.9990593,1.0
3389,8.464091,-21.122852,11.0
3390,-5.6220574,1.0398512,11.0
3391,-10.002596,-12.5289345,3.0
3392,-12.207404,6.3030243,9.0
3393,9.592321,4.5275254,4.0
3394,4.3416615,-27.57027,11.0
3395,-18.237274,12.988044,5.0
3396,15.910798,-12.761897,3.0
3397,13.271545,-3.1881127,4.0
3398,10.468425,-16.581102,3.0
3399,9.889257,-15.35622,3.0
3400,7.3306904,-21.46228,11.0
3401,-0.39886206,-7.8766065,3.0
3402,-15.557971,0.306289,1.0
3403,5.2292147,-1.3511609,4.0
3404,-13.813441,12.470386,5.0
3405,-5.447303,19.618439,6.0
3406,0.003528831,-25.053406,11.0
3407,10.906956,-3.7490776,4.0
3408,-7.015461,-12.9038925,8.0
3409,-19.567743,6.537687,6.0
3410,3.6190863,3.9105248,4.0
3411,0.913733,-15.907558,3.0
3412,-12.599399,-12.802036,8.0
3413,-7.3839207,-16.114243,8.0
3414,9.7128525,1.4811475,4.0
3415,3.387006,5.6494517,4.0
3416,-4.4943285,22.246513,6.0
3417,-9.868358,3.0603554,9.0
3418,-11.514111,6.941572,9.0
3419,10.562109,-6.624957,4.0
3420,-5.018868,5.0550704,8.0
3421,4.208502,14.400684,7.0
3422,10.02536,-15.5922,3.0
3423,-19.75535,12.301439,5.0
3424,1.993655,23.97188,6.0
3425,7.533385,-21.870743,11.0
3426,4.5433846,15.384119,7.0
3427,5.7438297,9.563414,4.0
3428,2.6865993,-27.196527,11.0
3429,12.314976,12.937197,0.0
3430,20.823025,-1.2930336,0.0
3431,-15.106612,-12.244344,1.0
3432,-16.766796,12.244342,5.0
3433,11.859671,-14.345281,3.0
3434,-5.9071674,-16.241533,8.0
3435,5.478678,7.0425353,4.0
3436,-4.201864,11.456179,2.0
3437,-8.792387,-21.056822,8.0
3438,-15.411865,23.867506,9.0
3439,2.4770348,23.12654,6.0
3440,-8.708832,-12.16099,3.0
3441,9.163004,-7.3936357,4.0
3442,2.02229,1.5637248,4.0
3443,-7.804607,13.42553,6.0
3444,7.6908345,0.39682662,4.0
3445,4.4358573,-12.221958,3.0
3446,5.663532,13.238016,7.0
3447,-6.687222,9.861559,4.0
3448,-8.708016,4.341515,9.0
3449,20.347364,0.73968744,0.0
3450,2.253803,22.95494,7.0
3451,2.4363594,-0.2656528,4.0
3452,-13.05088,-2.653833,1.0
3453,4.0062118,2.3818824,4.0
3454,20.650799,-2.6717005,0.0
3455,-11.222522,8.00385,9.0
3456,-0.8181301,2.6765869,4.0
3457,21.951767,-2.481347,0.0
3458,12.245782,-0.3772037,4.0
3459,2.8470364,-8.964188,3.0
3460,17.300505,-13.133241,3.0
3461,5.5250597,12.16393,7.0
3462,-11.2089205,3.6032212,9.0
3463,0.7553371,3.1121461,4.0
3464,23.291157,-4.872647,0.0
3465,-6.332134,18.866648,6.0
3466,5.2997074,0.50783163,4.0
3467,22.074718,-0.1770961,0.0
3468,-19.140112,8.915246,5.0
3469,1.0252608,-19.07485,11.0
3470,-15.036226,14.586398,5.0
3471,0.6211015,-8.605677,3.0
3472,-10.118657,-4.366308,1.0
3473,16.475908,-11.18894,3.0
3474,9.803939,-14.661013,3.0
3475,7.0204587,-1.9971553,4.0
3476,-14.633756,22.94506,9.0
3477,-0.967076,-13.329679,8.0
3478,2.5413983,-14.004137,3.0
3479,-17.068796,21.068628,9.0
3480,-3.8607967,-17.172482,8.0
3481,6.4509053,13.224126,7.0
3482,-4.7518215,-19.748676,8.0
3483,17.958178,-6.7512507,0.0
3484,10.541436,1.7457395,4.0
3485,6.617418,17.165087,7.0
3486,-13.6767645,-10.083269,1.0
3487,20.465128,0.6277318,0.0
3488,7.177346,17.501205,7.0
3489,-2.8694637,-12.513996,3.0
3490,-3.5801094,-15.757814,8.0
3491,-15.285918,24.329159,9.0
3492,-8.012052,15.25861,6.0
3493,5.4049287,-13.49436,3.0
3494,0.116792925,-24.846085,11.0
3495,-9.021925,-13.618118,3.0
3496,6.5513334,14.244069,7.0
3497,-2.5880785,-15.598907,8.0
3498,-12.810851,5.3223796,9.0
3499,14.144664,-12.742263,3.0
3500,5.2064176,-25.547516,11.0
3501,10.361892,-12.58289,3.0
3502,19.34839,-2.6844883,0.0
3503,-1.8010705,0.63362753,0.0
3504,19.332848,-3.693595,0.0
3505,0.24903342,-7.280308,3.0
3506,-16.88757,-10.851648,1.0
3507,5.4679313,-11.554796,3.0
3508,15.531893,-11.504581,3.0
3509,-6.2288127,-11.076523,3.0
3510,6.632211,16.362093,7.0
3511,-19.550962,-10.368633,1.0
3512,19.037779,-5.4991245,0.0
3513,-18.171072,5.165641,6.0
3514,-13.500035,-10.315826,1.0
3515,-1.641884,28.187517,6.0
3516,-16.261992,-8.718248,1.0
3517,24.061785,-1.9502872,0.0
3518,20.066275,4.135603,0.0
3519,4.0326214,-1.5983622,4.0
3520,-5.316318,19.471539,6.0
3521,-1.3489447,10.701605,2.0
3522,6.501633,-25.62331,11.0
3523,-2.3850505,4.963503,3.0
